% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
99.361	4	1	6	49043.3	0
99.401	4	1	6	40864.9	0
99.441	4	1	6	29119.5	0
99.481	4	1	6	18242.4	0
99.521	4	1	6	9157.12	0
99.561	4	1	6	5853.67	0
99.601	4	1	6	2272.39	0
99.641	5	1	1	580.137	0
99.681	5	1	1	1153.06	0
99.721	5	1	1	2803.38	0
99.761	5	1	1	9149.51	0
99.801	5	1	1	24905.6	0
99.841	5	1	1	27035.9	0
99.881	5	1	1	12615.8	0
99.921	5	1	1	5041.88	0
99.961	5	1	1	2694.18	0
100.001	5	1	1	9902.99	0
100.041	5	1	1	12004.1	0
100.081	5	1	1	3259.95	0
100.121	5	1	1	1171.23	0
100.161	5	1	1	3538.16	0
100.201	5	1	1	8175.87	0
100.241	5	1	1	12428	0
100.281	5	1	1	7959.8	0
100.321	5	1	1	3527.67	0
100.361	4	1	7	5840.27	0
100.401	4	1	7	10527.1	0
100.441	4	1	7	31097	0
100.481	4	1	7	63667.6	0
100.521	4	1	7	11530.7	0
100.561	4	1	7	9022.15	0
100.601	4	1	7	6469.5	0
100.641	4	1	7	3415.11	0
100.681	4	1	7	1178.39	0
100.721	4	1	7	5892.05	0
100.761	4	1	7	14963.2	0
100.801	4	1	7	23842.7	0
100.841	4	1	7	29645.7	0
100.881	4	1	7	24244.4	0
100.921	4	1	7	14906.2	0
100.961	4	1	7	10036.3	0
101.001	4	1	7	13235.2	0
101.041	4	1	7	10570.9	0
101.081	4	1	7	2607.91	0
101.121	4	1	7	1084.39	0
101.161	4	1	7	3417.54	0
101.201	4	1	7	6204.94	0
101.241	4	1	7	8529.53	0
101.281	4	1	7	8914.41	0
101.321	4	1	7	5764.47	0
101.361	4	1	7	2419.82	0
101.401	4	1	7	897.645	0
101.441	5	1	2	5459.82	0
101.481	5	1	2	7743.28	0
101.521	5	1	2	12460.4	0
101.561	5	1	2	7858.12	0
101.601	5	1	2	3722.12	0
101.641	5	1	2	1450.56	0
101.681	5	1	2	1316.36	0
101.721	5	1	2	2681.73	0
101.761	5	1	2	4532.83	0
101.801	5	1	2	5491.13	0
101.841	5	1	2	5770.74	0
101.881	5	1	2	5869.44	0
101.921	4	1	8	394.879	0
101.961	4	1	8	6245.26	0
102.001	4	1	8	9028.68	0
102.041	4	1	8	5587.29	0
102.081	4	1	8	8953.18	0
102.121	4	1	8	13240	0
102.161	4	1	8	11043.6	0
102.201	4	1	8	5364.02	0
102.241	4	1	8	2384.72	0
102.281	4	1	8	1042.96	0
102.321	4	1	8	401.617	0
102.361	4	1	8	799.267	0
102.401	4	1	8	3102.32	0
102.441	4	1	8	7481.8	0
102.481	4	1	8	11226.3	0
102.521	4	1	8	41601.3	0
102.561	4	1	8	29618.9	0
102.601	4	1	8	12055.5	0
102.641	4	1	8	4595.11	0
102.681	4	1	8	2110.33	0
102.721	4	1	8	1613.46	0
102.761	4	1	8	2470.35	0
102.801	4	1	8	6253.84	0
102.841	4	1	8	10457.4	0
102.881	4	1	8	9572.94	0
102.921	4	1	8	6368.28	0
102.961	4	1	8	5830.16	0
103.001	4	1	8	4036.67	0
103.041	5	1	3	14064.1	0
103.081	5	1	3	13802.5	0
103.121	5	1	3	12619.5	0
103.161	5	1	3	10387.7	0
103.201	5	1	3	9305.72	0
103.241	5	1	3	8594.27	0
103.281	5	1	3	7700.69	0
103.321	5	1	3	6516.59	0
103.361	5	1	3	5049.69	0
103.401	5	1	3	3378.23	0
103.441	5	1	3	1829.14	0
103.481	5	1	3	2194.49	0
103.521	4	1	9	62877.3	0
103.561	4	1	9	38582	0
103.601	4	1	9	19850.8	0
103.641	4	1	9	9888.05	0
103.681	4	1	9	5426.15	0
103.721	4	1	9	6134.93	0
103.761	4	1	9	16462.5	0
103.801	4	1	9	17422.4	0
103.841	4	1	9	10994.3	0
103.881	4	1	9	2733.52	0
103.921	4	1	9	4722.83	0
103.961	4	1	9	25542.2	0
104.001	4	1	9	4590.7	0
104.041	4	1	9	1646.4	0
104.081	4	1	9	2104.7	0
104.121	4	1	9	2665.46	0
104.161	5	1	4	331.306	0
104.201	5	1	4	1113.85	0
104.241	5	1	4	2962.59	0
104.281	5	1	4	4461.96	0
104.321	5	1	4	4318.32	0
104.361	5	1	4	3443.63	0
104.401	5	1	4	2465.74	0
104.441	5	1	4	1576.62	0
104.481	5	1	4	1117.33	0
104.521	5	1	4	19922.5	0
104.561	5	1	4	34667.2	0
104.601	5	1	4	58268.4	0
104.641	5	1	4	69509.8	0
104.681	5	1	4	35396.6	0
104.721	5	1	4	7694.3	0
104.761	5	1	4	2821.84	0
104.801	5	1	4	9081.03	0
104.841	5	1	4	16991.6	0
104.881	5	1	4	24590.2	0
104.921	5	1	4	28841.3	0
104.961	5	1	4	23331.6	0
105.001	4	1	10	21138.3	0
105.041	4	1	10	11784.2	0
105.081	4	1	10	13055.8	0
105.121	4	1	10	11997.1	0
105.161	4	1	10	7305.28	0
105.201	4	1	10	2735.94	0
105.241	4	1	10	1243.83	0
105.281	4	1	10	1620.67	0
105.321	4	1	10	2739.11	0
105.361	4	1	10	4233.77	0
105.401	4	1	10	6024.43	0
105.441	4	1	10	7966.43	0
105.481	4	1	10	9623.4	0
105.521	4	1	10	3068.85	0
105.561	4	1	10	4388.04	0
105.601	4	1	10	6593.21	0
105.641	4	1	10	7889.12	0
105.681	4	1	10	6758.28	0
105.721	4	1	10	5533.99	0
105.761	4	1	10	4398.15	0
105.801	4	1	10	3364.86	0
105.841	4	1	10	2381.05	0
105.881	4	1	10	1461.85	0
105.921	4	1	10	791.739	0
105.961	4	1	10	887.634	0
106.001	5	1	5	4721.37	0
106.041	5	1	5	13144.2	0
106.081	5	1	5	13630.9	0
106.121	5	1	5	1888.3	0
106.161	5	1	5	1382.56	0
106.201	5	1	5	3497.26	0
106.241	5	1	5	8866.54	0
106.281	5	1	5	23896.5	0
106.321	5	1	5	101107	0
106.361	5	1	5	79853	0
106.401	5	1	5	26229.2	0
106.441	5	1	5	2354.33	0
106.481	5	1	5	1503.08	0
106.521	5	1	5	37641.3	0
106.561	5	1	5	28522.5	0
106.601	5	1	5	14599.3	0
106.641	5	1	5	11644.7	0
106.681	5	1	5	10491.1	0
106.721	5	1	5	9202.91	0
106.761	5	1	5	7117.11	0
106.801	5	1	5	4340.21	0
106.841	5	1	5	1787.1	0
106.881	5	1	5	611.512	0
106.921	5	1	5	1139.44	0
106.961	5	1	5	2585.35	0
107.001	5	1	5	3026.87	0
107.041	5	1	5	4664.49	0
107.081	5	1	5	9155.31	0
107.121	5	1	5	19796.8	0
107.161	5	1	5	29765.2	0
107.201	5	1	5	33266.6	0
107.241	5	1	5	29554.2	0
107.281	5	1	5	21314.9	0
107.321	5	1	5	12247.5	0
107.361	5	1	5	5352.94	0
107.401	5	1	5	1962.32	0
107.441	5	1	5	1754.68	0
107.481	5	1	5	3276.82	0
107.521	5	1	5	6006.07	0
107.561	5	1	5	5520.91	0
107.601	5	1	5	5502.48	0
107.641	5	1	5	5145.03	0
107.681	5	1	5	3472.91	0
107.721	5	1	5	1791.23	0
107.761	5	1	5	1540.58	0
107.801	5	1	5	2053.65	0
107.841	5	1	5	2883.21	0
107.881	5	1	5	4047.06	0
107.921	5	1	5	5944.86	0
107.961	5	1	5	9895.79	0
108.001	5	1	5	32506.2	0
108.041	5	1	5	12717.1	0
108.081	5	1	5	4877.68	0
108.121	5	1	5	2115.91	0
108.161	5	1	5	1296.83	0
108.201	5	1	5	3898.69	0
108.241	5	1	5	18907.1	0
108.281	5	1	5	39014.1	0
108.321	5	1	5	27623.1	0
108.361	5	1	5	16955.3	0
108.401	5	1	5	10966.8	0
108.441	5	1	5	7438.45	0
108.481	5	1	5	5699.17	0
108.521	5	1	5	1372.38	0
108.561	5	1	5	681.497	0
108.601	5	1	5	453.187	0
108.641	5	1	5	529.763	0
108.681	5	1	5	1056.02	0
108.721	5	1	5	2660.55	0
108.761	5	1	5	4966.32	0
108.801	5	1	5	3344.69	0
108.841	5	1	5	1565.83	0
108.881	5	1	5	778.744	0
108.921	5	1	5	434.373	0
108.961	5	1	5	330.838	0
109.001	5	1	5	10775	0
109.041	5	1	5	14901.7	0
109.081	5	1	5	6642.41	0
109.121	5	1	5	2842.56	0
109.161	5	1	5	1282.5	0
109.201	5	1	5	1664.82	0
109.241	5	1	5	4822.29	0
109.281	5	1	5	8487.85	0
109.321	5	1	5	6757.6	0
109.361	5	1	5	4019.92	0
109.401	5	1	5	2611.83	0
109.441	5	1	5	2351.18	0
109.481	5	1	5	3180.4	0
109.521	5	1	5	8871.71	0
109.561	5	1	5	6472.58	0
109.601	5	1	5	3808.46	0
109.641	5	1	5	1744.35	0
109.681	5	1	5	1470.07	0
109.721	5	1	5	5746.41	0
109.761	5	1	5	22618.1	0
109.801	5	1	5	23977	0
109.841	5	1	5	15019.4	0
109.881	5	1	5	9754.06	0
109.921	5	1	5	17725.4	0
109.961	5	1	5	31080.7	0
110.001	5	1	5	8435.77	0
110.041	5	1	5	2318.17	0
110.081	5	1	5	1683.23	0
110.121	5	1	5	5206.71	0
110.161	5	1	5	9226.85	0
110.201	5	1	5	9480.19	0
110.241	5	1	5	9752.23	0
110.281	5	1	5	10302.9	0
110.321	5	1	5	8964.77	0
110.361	5	1	5	5002.2	0
110.401	4	1	11	10775.7	0
110.441	4	1	11	13078.4	0
110.481	4	1	11	12131	0
110.521	4	1	11	7447.45	0
110.561	4	1	11	7132.48	0
110.601	4	1	11	7554.78	0
110.641	4	1	11	9917.76	0
110.681	4	1	11	14125.2	0
110.721	4	1	11	18667.2	0
110.761	4	1	11	21472.3	0
110.801	4	1	11	21178.4	0
110.841	4	1	11	17921.4	0
110.881	4	1	11	13041.6	0
110.921	4	1	11	8166.04	0
110.961	4	1	11	4399.21	0
111.001	5	1	6	20170.5	0
111.041	5	1	6	49107.6	0
111.081	5	1	6	133809	0
111.121	5	1	6	31747.9	0
111.161	5	1	6	8915.65	0
111.201	5	1	6	3836.18	0
111.241	5	1	6	2950.46	0
111.281	5	1	6	5043.3	0
111.321	5	1	6	13332.2	0
111.361	5	1	6	32829.4	0
111.401	5	1	6	29394.6	0
111.441	5	1	6	15554.7	0
111.481	5	1	6	11626.1	0
111.521	5	1	6	3226.1	0
111.561	5	1	6	4279.07	0
111.601	5	1	6	6218.06	0
111.641	5	1	6	10447.3	0
111.681	5	1	6	17836.3	0
111.721	5	1	6	10017	0
111.761	5	1	6	3384.98	0
111.801	5	1	6	2137.6	0
111.841	5	1	6	2280.82	0
111.881	5	1	6	3095.53	0
111.921	5	1	6	4790.2	0
111.961	5	1	6	7387.86	0
112.001	5	1	6	17854.3	0
112.041	5	1	6	12404.7	0
112.081	5	1	6	11085.7	0
112.121	5	1	6	9802.42	0
112.161	5	1	6	9329.39	0
112.201	5	1	6	12292.5	0
112.241	5	1	6	30111.9	0
112.281	5	1	6	44698.8	0
112.321	5	1	6	56433.6	0
112.361	5	1	6	27070.7	0
112.401	5	1	6	11604.6	0
112.441	5	1	6	5447.92	0
112.481	5	1	6	2666.48	0
112.521	5	1	6	13594.1	0
112.561	5	1	6	18556.9	0
112.601	5	1	6	12608.8	0
112.641	5	1	6	8131.23	0
112.681	5	1	6	5918.73	0
112.721	5	1	6	4782.14	0
112.761	5	1	6	4152.13	0
112.801	5	1	6	3675.72	0
112.841	5	1	6	2502.4	0
112.881	5	1	6	420.877	0
112.921	5	1	6	361.343	0
112.961	5	1	6	793.928	0
113.001	5	1	6	658.677	0
113.041	5	1	6	303.595	0
113.081	5	1	6	641.896	0
113.121	5	1	6	1029.12	0
113.161	5	1	6	1207.54	0
113.201	5	1	6	1119.54	0
113.241	5	1	6	790.836	0
113.281	5	1	6	534.224	0
113.321	5	1	6	2944.08	0
113.361	5	1	6	16851.7	0
113.401	5	1	6	16490	0
113.441	5	1	6	11469.6	0
113.481	5	1	6	9305.79	0
113.521	5	1	6	4612.57	0
113.561	5	1	6	4820.14	0
113.601	5	1	6	6661.18	0
113.641	5	1	6	10886.7	0
113.681	5	1	6	21413	0
113.721	5	1	6	44310.3	0
113.761	5	1	6	38625.8	0
113.801	5	1	6	21568.2	0
113.841	5	1	6	20780.4	0
113.881	5	1	6	25186	0
113.921	5	1	6	29939.4	0
113.961	5	1	6	28783.2	0
114.001	5	1	6	23951.6	0
114.041	5	1	6	8897.13	0
114.081	5	1	6	4939.28	0
114.121	5	1	6	1999.73	0
114.161	5	1	6	437.529	0
114.201	5	1	6	1098.63	0
114.241	5	1	6	8306.84	0
114.281	5	1	6	47121.3	0
114.321	5	1	6	93705.9	0
114.361	5	1	6	31624.8	0
114.401	5	1	6	10573.9	0
114.441	5	1	6	3216.13	0
114.481	5	1	6	1477.71	0
114.521	5	1	6	3282.25	0
114.561	5	1	6	4862.33	0
114.601	5	1	6	8571.6	0
114.641	5	1	6	8993.29	0
114.681	5	1	6	5969.41	0
114.721	5	1	6	4675.57	0
114.761	5	1	6	4875.58	0
114.801	5	1	6	6793.49	0
114.841	5	1	6	10227.8	0
114.881	5	1	6	5979.72	0
114.921	5	1	6	1985.98	0
114.961	5	1	6	805.838	0
115.001	5	1	6	829.44	0
115.041	5	1	6	2225.12	0
115.081	5	1	6	1850.98	0
115.121	5	1	6	1413.54	0
115.161	5	1	6	1036.7	0
115.201	5	1	6	865.214	0
115.241	5	1	6	1202.4	0
115.281	5	1	6	2772.88	0
115.321	5	1	6	5920.97	0
115.361	5	1	6	6395.31	0
115.401	5	1	6	4035.14	0
115.441	5	1	6	2186.9	0
115.481	5	1	6	1122.15	0
115.521	5	1	6	87350.7	0
115.561	5	1	6	68754.1	0
115.601	5	1	6	16400.7	0
115.641	5	1	6	4507.93	0
115.681	5	1	6	3584.27	0
115.721	5	1	6	9318.57	0
115.761	5	1	6	20086.7	0
115.801	5	1	6	25226.1	0
115.841	5	1	6	19675.6	0
115.881	5	1	6	12653.6	0
115.921	5	1	6	7891.18	0
115.961	5	1	6	5342.09	0
116.001	5	1	6	6410.51	0
116.041	5	1	6	11458.8	0
116.081	5	1	6	7007.87	0
116.121	5	1	6	4584.19	0
116.161	5	1	6	3105.47	0
116.201	5	1	6	2016.15	0
116.241	5	1	6	1133.43	0
116.281	5	1	6	1264.6	0
116.321	5	1	6	5713.05	0
116.361	5	1	6	14230.9	0
116.401	5	1	6	23369.2	0
116.441	5	1	6	29529.5	0
116.481	5	1	6	17977	0
116.521	5	1	6	2522.21	0
116.561	5	1	6	963.762	0
116.601	5	1	6	331.968	0
116.641	5	1	6	150.969	0
116.681	5	1	6	388.034	0
116.721	5	1	6	1909.75	0
116.761	5	1	6	10744.4	0
116.801	5	1	6	10325.1	0
116.841	5	1	6	6024.11	0
116.881	5	1	6	5103.47	0
116.921	5	1	6	5058.69	0
116.961	5	1	6	5081.16	0
117.001	5	1	6	7396.65	0
117.041	5	1	6	46367.6	0
117.081	5	1	6	77967.4	0
117.121	5	1	6	70827.9	0
117.161	5	1	6	45590.2	0
117.201	5	1	6	24874.6	0
117.241	5	1	6	12874	0
117.281	5	1	6	7452.94	0
117.321	5	1	6	6109.4	0
117.361	5	1	6	5130.48	0
117.401	5	1	6	4099.11	0
117.441	5	1	6	3461.65	0
117.481	5	1	6	6935.78	0
117.521	5	1	6	7925.85	0
117.561	5	1	6	17562.8	0
117.601	5	1	6	40097.8	0
117.641	5	1	6	99272.2	0
117.681	5	1	6	112727	0
117.721	5	1	6	33079.8	0
117.761	5	1	6	8631.06	0
117.801	5	1	6	2375.76	0
117.841	5	1	6	1463.06	0
117.881	5	1	6	3389	0
117.921	5	1	6	9240.16	0
117.961	5	1	6	17025.5	0
118.001	5	1	6	6051.31	0
118.041	5	1	6	10324.6	0
118.081	5	1	6	14269.8	0
118.121	5	1	6	13086.2	0
118.161	5	1	6	10209.4	0
118.201	5	1	6	7737.55	0
118.241	5	1	6	5877.33	0
118.281	5	1	6	4543.33	0
118.321	5	1	6	3884.36	0
118.361	5	1	6	5101.47	0
118.401	5	1	6	16315.5	0
118.441	5	1	6	47013.7	0
118.481	5	1	6	50754.9	0
118.521	5	1	6	5746.39	0
118.561	5	1	6	5538.33	0
118.601	5	1	6	3833.83	0
118.641	5	1	6	3900.13	0
118.681	5	1	6	8412.48	0
118.721	5	1	6	18119.1	0
118.761	5	1	6	27337.8	0
118.801	5	1	6	8928.05	0
118.841	5	1	6	2467.11	0
118.881	5	1	6	1688.67	0
118.921	5	1	6	2407.61	0
118.961	5	1	6	3999.8	0
119.001	5	1	6	21813.6	0
119.041	5	1	6	60649.2	0
119.081	5	1	6	67763.7	0
119.121	5	1	6	67901.8	0
119.161	5	1	6	45462	0
119.201	5	1	6	18145.4	0
119.241	5	1	6	8009.19	0
119.281	5	1	6	6599.29	0
119.321	5	1	6	8629.5	0
119.361	5	1	6	14241.9	0
119.401	5	1	6	27653.6	0
119.441	5	1	6	58674.1	0
119.481	5	1	6	80828.6	0
119.521	5	1	6	1562.79	0
119.561	5	1	6	1085.55	0
119.601	5	1	6	944.59	0
119.641	5	1	6	971.04	0
119.681	5	1	6	1154.71	0
119.721	5	1	6	1524.16	0
119.761	5	1	6	2041.97	0
119.801	5	1	6	2526.67	0
119.841	5	1	6	2931.5	0
119.881	5	1	6	3700.88	0
119.921	5	1	6	6406.91	0
119.961	5	1	6	20929.1	0
120.001	5	1	6	39594.4	0
120.041	5	1	6	89081.7	0
120.081	5	1	6	38768.3	0
120.121	5	1	6	23979.1	0
120.161	5	1	6	18810.9	0
120.201	5	1	6	19895.4	0
120.241	5	1	6	24450.5	0
120.281	5	1	6	17176.6	0
120.321	5	1	6	4132.19	0
120.361	5	1	6	2114.05	0
120.401	5	1	6	1688.01	0
120.441	5	1	6	1688.26	0
120.481	5	1	6	1863.05	0
120.521	5	1	6	4854.19	0
120.561	5	1	6	2276.22	0
120.601	5	1	6	1129.32	0
120.641	5	1	6	684.787	0
120.681	5	1	6	820.462	0
120.721	5	1	6	1520.62	0
120.761	5	1	6	2681.8	0
120.801	5	1	6	4109.2	0
120.841	5	1	6	6350.89	0
120.881	5	1	6	11803.7	0
120.921	5	1	6	23887.4	0
120.961	5	1	6	45760.8	0
121.001	5	1	6	20734.7	0
121.041	5	1	6	18088	0
121.081	5	1	6	22768.8	0
121.121	5	1	6	35305.5	0
121.161	5	1	6	29751	0
121.201	5	1	6	21580.9	0
121.241	5	1	6	16308.7	0
121.281	5	1	6	13879.9	0
121.321	5	1	6	12297.4	0
121.361	5	1	6	7594.41	0
121.401	5	1	6	4277.84	0
121.441	5	1	6	2239.17	0
121.481	5	1	6	1155.07	0
121.521	5	1	6	20738.9	0
121.561	5	1	6	9119.59	0
121.601	5	1	6	3511.03	0
121.641	5	1	6	4606.66	0
121.681	5	1	6	21631.9	0
121.721	5	1	6	71993.7	0
121.761	5	1	6	108524	0
121.801	5	1	6	75949.6	0
121.841	5	1	6	39385	0
121.881	5	1	6	16377.5	0
121.921	5	1	6	4083.76	0
121.961	5	1	6	1738.38	0
122.001	5	1	6	10861.5	0
122.041	5	1	6	10618.7	0
122.081	5	1	6	9767.93	0
122.121	5	1	6	9631.66	0
122.161	5	1	6	9763.67	0
122.201	5	1	6	10088.1	0
122.241	5	1	6	10510.1	0
122.281	5	1	6	9467.87	0
122.321	5	1	6	4469.52	0
122.361	5	1	6	4909.74	0
122.401	5	1	6	5759.81	0
122.441	5	1	6	6114.11	0
122.481	5	1	6	6180.23	0
122.521	5	1	6	4959.17	0
122.561	5	1	6	9056.37	0
122.601	5	1	6	14867.3	0
122.641	5	1	6	17117.7	0
122.681	5	1	6	12202.6	0
122.721	5	1	6	6605.14	0
122.761	5	1	6	3218.75	0
122.801	5	1	6	1601.07	0
122.841	5	1	6	1408.8	0
122.881	5	1	6	3135.87	0
122.921	5	1	6	9460.88	0
122.961	5	1	6	34049	0
123.001	5	1	6	8774.28	0
123.041	5	1	6	2384	0
123.081	5	1	6	3588.42	0
123.121	5	1	6	5159.52	0
123.161	5	1	6	7876.32	0
123.201	5	1	6	11462	0
123.241	5	1	6	9992.72	0
123.281	5	1	6	5492.99	0
123.321	5	1	6	3097.84	0
123.361	5	1	6	2047.46	0
123.401	5	1	6	1577.94	0
123.441	5	1	6	1456.43	0
123.481	5	1	6	1872.93	0
123.521	5	1	6	14163.1	0
123.561	5	1	6	24465	0
123.601	5	1	6	13599.5	0
123.641	5	1	6	6972.56	0
123.681	5	1	6	5194.66	0
123.721	5	1	6	6234.99	0
123.761	5	1	6	14447.3	0
123.801	5	1	6	67394.3	0
123.841	5	1	6	114360	0
123.881	5	1	6	39675.8	0
123.921	5	1	6	16924.8	0
123.961	5	1	6	8921.18	0
124.001	5	1	6	2485.35	0
124.041	5	1	6	11310.1	0
124.081	5	1	6	7958.82	0
124.121	5	1	6	3167.56	0
124.161	5	1	6	1274.59	0
124.201	5	1	6	969.253	0
124.241	5	1	6	1468.19	0
124.281	5	1	6	2580.47	0
124.321	5	1	6	4358.4	0
124.361	5	1	6	6936.93	0
124.401	5	1	6	10487.5	0
124.441	5	1	6	15122.6	0
124.481	5	1	6	19784.3	0
124.521	5	1	6	19178.5	0
124.561	5	1	6	10894.3	0
124.601	5	1	6	6379.07	0
124.641	5	1	6	4334.01	0
124.681	5	1	6	3312.61	0
124.721	5	1	6	2685.52	0
124.761	5	1	6	2321	0
124.801	5	1	6	2146.89	0
124.841	5	1	6	2100.91	0
124.881	5	1	6	2145.89	0
124.921	5	1	6	2317.7	0
124.961	5	1	6	2928.4	0
125.001	5	1	6	20672.8	0
125.041	5	1	6	20425.1	0
125.081	5	1	6	9243.88	0
125.121	5	1	6	3957.76	0
125.161	5	1	6	1672.47	0
125.201	5	1	6	707.379	0
125.241	5	1	6	436.144	0
125.281	5	1	6	755.557	0
125.321	5	1	6	1846.59	0
125.361	5	1	6	2291	0
125.401	5	1	6	1106.53	0
125.441	5	1	6	673.882	0
125.481	5	1	6	1162.39	0
125.521	5	1	6	27051.7	0
125.561	5	1	6	20167.2	0
125.601	5	1	6	14600.2	0
125.641	5	1	6	16111.2	0
125.681	5	1	6	25485.4	0
125.721	5	1	6	28981.3	0
125.761	5	1	6	22636.7	0
125.801	5	1	6	15765.2	0
125.841	5	1	6	10661.8	0
125.881	5	1	6	6964.85	0
125.921	5	1	6	4251.02	0
125.961	5	1	6	2285.65	0
126.001	5	1	6	16622.2	0
126.041	5	1	6	6788.02	0
126.081	5	1	6	2577.84	0
126.121	5	1	6	1044.64	0
126.161	5	1	6	1260.65	0
126.201	5	1	6	3283.23	0
126.241	5	1	6	8023.1	0
126.281	5	1	6	19153.9	0
126.321	5	1	6	43936.7	0
126.361	5	1	6	22929.2	0
126.401	5	1	6	12445.6	0
126.441	5	1	6	15888.2	0
126.481	5	1	6	23472.8	0
126.521	5	1	6	94174.6	0
126.561	5	1	6	36563.6	0
126.601	5	1	6	8486.66	0
126.641	5	1	6	2518.31	0
126.681	5	1	6	2767.62	0
126.721	5	1	6	4998.66	0
126.761	5	1	6	7908.77	0
126.801	5	1	6	10770.1	0
126.841	5	1	6	12260.4	0
126.881	5	1	6	10426.2	0
126.921	5	1	6	6035.9	0
126.961	5	1	6	3093.61	0
127.001	5	1	6	6324.09	0
127.041	5	1	6	1097.94	0
127.081	5	1	6	633.647	0
127.121	5	1	6	300.332	0
127.161	5	1	6	76.1505	0
127.201	5	1	6	225.21	0
127.241	5	1	6	786.676	0
127.281	5	1	6	895.164	0
127.321	5	1	6	676.349	0
127.361	5	1	6	480.795	0
127.401	5	1	6	532.71	0
127.441	5	1	6	1067.73	0
127.481	5	1	6	1807.98	0
127.521	5	1	6	2386.92	0
127.561	5	1	6	2463.38	0
127.601	5	1	6	4265.79	0
127.641	5	1	6	9193.14	0
127.681	5	1	6	6703.89	0
127.721	5	1	6	3447.56	0
127.761	5	1	6	2650.96	0
127.801	5	1	6	3361.38	0
127.841	5	1	6	6998.9	0
127.881	5	1	6	16611.4	0
127.921	5	1	6	13292.1	0
127.961	5	1	6	5990.55	0
128.001	5	1	6	16770.8	0
128.041	5	1	6	48831.7	0
128.081	5	1	6	53454	0
128.121	5	1	6	22952.5	0
128.161	5	1	6	3462.43	0
128.201	5	1	6	2752.01	0
128.241	5	1	6	4157.58	0
128.281	5	1	6	5220.01	0
128.321	5	1	6	5650.4	0
128.361	5	1	6	5295.01	0
128.401	5	1	6	4158.04	0
128.441	5	1	6	2578.85	0
128.481	5	1	6	1153.91	0
128.521	5	1	6	19498.7	0
128.561	5	1	6	12572.2	0
128.601	5	1	6	9944.72	0
128.641	5	1	6	9978.51	0
128.681	5	1	6	13891.6	0
128.721	5	1	6	27382.5	0
128.761	5	1	6	39322.2	0
128.801	5	1	6	42598.6	0
128.841	5	1	6	22904	0
128.881	5	1	6	12710.3	0
128.921	5	1	6	7660.14	0
128.961	5	1	6	5169.25	0
129.001	5	1	6	4893.66	0
129.041	5	1	6	5641.89	0
129.081	5	1	6	14364.9	0
129.121	5	1	6	15742.9	0
129.161	5	1	6	16268.7	0
129.201	5	1	6	7750.53	0
129.241	5	1	6	3914.66	0
129.281	5	1	6	2319.67	0
129.321	5	1	6	1410.62	0
129.361	5	1	6	836.517	0
129.401	5	1	6	498.781	0
129.441	5	1	6	317.33	0
129.481	5	1	6	227.076	0
129.521	5	1	6	8868.7	0
129.561	5	1	6	11122.7	0
129.601	5	1	6	13224.1	0
129.641	5	1	6	15388.8	0
129.681	5	1	6	13021	0
129.721	5	1	6	14702.7	0
129.761	5	1	6	29888.1	0
129.801	5	1	6	44697.6	0
129.841	5	1	6	43604.3	0
129.881	5	1	6	29281.3	0
129.921	5	1	6	16453.4	0
129.961	5	1	6	18262.5	0
130.001	5	1	6	13848.7	0
130.041	5	1	6	11257.8	0
130.081	5	1	6	51341.3	0
130.121	5	1	6	61697.7	0
130.161	5	1	6	56661	0
130.201	5	1	6	23094.2	0
130.241	5	1	6	6146.48	0
130.281	5	1	6	1256.07	0
130.321	5	1	6	2077.44	0
130.361	5	1	6	7474.35	0
130.401	5	1	6	16987	0
130.441	5	1	6	24062.2	0
130.481	5	1	6	13234.2	0
130.521	5	1	6	33532.6	0
130.561	5	1	6	27072.1	0
130.601	5	1	6	13559.3	0
130.641	5	1	6	5333.45	0
130.681	5	1	6	3384.56	0
130.721	5	1	6	3651.48	0
130.761	5	1	6	5047.66	0
130.801	5	1	6	8128.23	0
130.841	5	1	6	13942.5	0
130.881	5	1	6	16858.5	0
130.921	5	1	6	9901.97	0
130.961	5	1	6	4332.01	0
131.001	5	1	6	5746.38	0
131.041	5	1	6	23955	0
131.081	5	1	6	24574.9	0
131.121	5	1	6	11723.8	0
131.161	5	1	6	5908.57	0
131.201	5	1	6	3864.18	0
131.241	5	1	6	4048.99	0
131.281	5	1	6	6717.56	0
131.321	5	1	6	16849.2	0
131.361	5	1	6	21442.8	0
131.401	5	1	6	23987.9	0
131.441	5	1	6	26975.9	0
131.481	5	1	6	14782.6	0
131.521	5	1	6	9785.55	0
131.561	5	1	6	11967.3	0
131.601	5	1	6	13473.6	0
131.641	5	1	6	14252.3	0
131.681	5	1	6	14565.7	0
131.721	5	1	6	14597.1	0
131.761	5	1	6	14666.8	0
131.801	5	1	6	16034.1	0
131.841	5	1	6	20942.6	0
131.881	5	1	6	25211.3	0
131.921	5	1	6	25490.8	0
131.961	5	1	6	24696	0
132.001	5	1	6	4141.49	0
132.041	5	1	6	2744.79	0
132.081	5	1	6	3355.69	0
132.121	5	1	6	4156.4	0
132.161	5	1	6	5116.99	0
132.201	5	1	6	6006.03	0
132.241	5	1	6	5931.16	0
132.281	5	1	6	4119.45	0
132.321	5	1	6	2540.28	0
132.361	5	1	6	1964.83	0
132.401	5	1	6	1171.49	0
132.441	5	1	6	937.277	0
132.481	5	1	6	2344.86	0
