Time	#DestinationIp	Send Tcp throughput	Number of Lost Pkts	Number of Tx Pkts
2.065		1.0.0.2		0			0			133
2.065		7.0.0.2		0			0			133
2.07		1.0.0.2		0			0			133
2.07		7.0.0.2		0			0			133
2.075		1.0.0.2		0			0			134
2.075		7.0.0.2		0			0			134
2.08		1.0.0.2		0			0			134
2.08		7.0.0.2		0			0			134
2.085		1.0.0.2		0			0			135
2.085		7.0.0.2		0			0			135
2.09		1.0.0.2		0			0			135
2.09		7.0.0.2		0			0			135
2.095		1.0.0.2		0			0			136
2.095		7.0.0.2		0			0			136
2.1		1.0.0.2		0			0			136
2.1		7.0.0.2		0			0			136
2.105		1.0.0.2		0			0			137
2.105		7.0.0.2		0			0			137
2.11		1.0.0.2		0			0			137
2.11		7.0.0.2		0			0			137
2.115		1.0.0.2		0			0			138
2.115		7.0.0.2		0			0			138
2.12		1.0.0.2		0			0			138
2.12		7.0.0.2		0			0			138
2.125		1.0.0.2		0			0			139
2.125		7.0.0.2		0			0			139
2.13		1.0.0.2		0			0			139
2.13		7.0.0.2		0			0			139
2.135		1.0.0.2		0			0			140
2.135		7.0.0.2		0			0			140
2.14		1.0.0.2		0			0			140
2.14		7.0.0.2		0			0			140
2.145		1.0.0.2		0			0			141
2.145		7.0.0.2		0			0			141
2.15		1.0.0.2		0			0			141
2.15		7.0.0.2		0			0			141
2.155		1.0.0.2		0			0			142
2.155		7.0.0.2		0			0			142
2.16		1.0.0.2		0			0			142
2.16		7.0.0.2		0			0			142
2.165		1.0.0.2		0			0			143
2.165		7.0.0.2		0			0			143
2.17		1.0.0.2		0			0			143
2.17		7.0.0.2		0			0			143
2.175		1.0.0.2		0			0			144
2.175		7.0.0.2		0			0			144
2.18		1.0.0.2		0			0			144
2.18		7.0.0.2		0			0			144
2.185		1.0.0.2		0			0			145
2.185		7.0.0.2		0			0			145
2.19		1.0.0.2		0			0			145
2.19		7.0.0.2		0			0			145
2.195		1.0.0.2		0			0			146
2.195		7.0.0.2		0			0			146
2.2		1.0.0.2		0			0			146
2.2		7.0.0.2		0			0			146
2.205		1.0.0.2		0			0			147
2.205		7.0.0.2		0			0			147
2.21		1.0.0.2		0			0			147
2.21		7.0.0.2		0			0			147
2.215		1.0.0.2		0			0			148
2.215		7.0.0.2		0			0			148
2.22		1.0.0.2		0			0			148
2.22		7.0.0.2		0			0			148
2.225		1.0.0.2		0			0			149
2.225		7.0.0.2		0			0			149
2.23		1.0.0.2		0			0			149
2.23		7.0.0.2		0			0			149
2.235		1.0.0.2		0			0			150
2.235		7.0.0.2		0			0			150
2.24		1.0.0.2		0			0			150
2.24		7.0.0.2		0			0			150
2.245		1.0.0.2		0			0			151
2.245		7.0.0.2		0			0			151
2.25		1.0.0.2		0			0			151
2.25		7.0.0.2		0			0			151
2.255		1.0.0.2		0			0			152
2.255		7.0.0.2		0			0			152
